study_name,time,island_name,colony_code,band_number,weight
,UTC,,,,gram
PAL9697,1997-02-16T00:00:00Z,HUM,BCH,10688.0,2450.0
PAL9697,1997-02-16T00:00:00Z,HUM,BCH,10723.0,3600.0
PAL9697,1997-02-16T00:00:00Z,HUM,BCH,10792.0,2250.0
PAL9697,1997-02-16T00:00:00Z,HUM,BCH,10908.0,3000.0
PAL9697,1997-02-18T00:00:00Z,HUM,BCH,10098.0,2600.0
PAL9697,1997-02-18T00:00:00Z,HUM,BCH,10162.0,3050.0
PAL9697,1997-02-18T00:00:00Z,HUM,BCH,10781.0,2700.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11822.0,2850.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11825.0,3250.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11841.0,3000.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11873.0,3300.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11875.0,3250.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11882.0,3125.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11902.0,3400.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11903.0,2850.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11912.0,2950.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11913.0,3100.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11914.0,3050.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11915.0,3250.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11916.0,3100.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11919.0,3050.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11934.0,3150.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11939.0,3250.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11940.0,3400.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11959.0,2650.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11962.0,3750.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11963.0,2750.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11964.0,3100.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11973.0,3550.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11979.0,3175.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11985.0,3550.0
PAL9798,1998-02-06T00:00:00Z,HUM,BCH,11986.0,3450.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11114.0,2850.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11352.0,3400.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11443.0,3350.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11550.0,2900.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11637.0,3850.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11641.0,3000.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11654.0,2500.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11660.0,3550.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11678.0,3650.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11681.0,3300.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11697.0,3150.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11711.0,2650.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11823.0,3250.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11847.0,3050.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11867.0,2850.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11884.0,3050.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11900.0,3150.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11907.0,3250.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11911.0,2850.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11923.0,2850.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11926.0,3300.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11938.0,3450.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11960.0,3000.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11981.0,3650.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11984.0,2750.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11996.0,3050.0
PAL9798,1998-02-07T00:00:00Z,HUM,BCH,11999.0,3050.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11193.0,2650.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11254.0,3700.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11271.0,3200.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11403.0,2950.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11425.0,3900.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11434.0,3150.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11514.0,2800.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11522.0,2400.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11540.0,3100.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11555.0,2800.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11575.0,3300.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11640.0,3000.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11643.0,2450.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11661.0,3100.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11671.0,3000.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11673.0,3400.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11715.0,2800.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11781.0,2800.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11783.0,3350.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11795.0,2400.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11819.0,2800.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11837.0,2600.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11865.0,3150.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11877.0,2900.0
PAL9798,1998-02-09T00:00:00Z,HUM,BCH,11886.0,3100.0
