index,study_name,time,island_name,colony_code,band_number,year,breeding_status,position_code,sex
,,UTC,,,,,,,
0,PAL9192,1991-10-23T00:00:00Z,HUM,4.0,415,87.0,P,E,FS
1,PAL9192,1991-10-23T00:00:00Z,HUM,3.0,1885,88.0,W,E,U
2,PAL9192,1991-10-25T00:00:00Z,HUM,4.0,415,87.0,P,E,FS
3,PAL9192,1991-10-25T00:00:00Z,HUM,2.2,1885,88.0,P,E,FS
4,PAL9192,1991-10-27T00:00:00Z,HUM,2.1,1885,88.0,P,C,FS
5,PAL9192,1991-10-29T00:00:00Z,HUM,4.0,415,87.0,P,E,FS
6,PAL9192,1991-10-29T00:00:00Z,HUM,2.0,744,87.0,P,C,MB
7,PAL9192,1991-10-29T00:00:00Z,HUM,2.0,924,87.0,P,E,FS
8,PAL9192,1991-10-29T00:00:00Z,HUM,2.0,1279,88.0,P,E,FS
9,PAL9192,1991-10-29T00:00:00Z,HUM,5.0,1288,88.0,W,E,U
10,PAL9192,1991-10-29T00:00:00Z,HUM,2.1,1885,88.0,P,C,FS
11,PAL9192,1991-10-29T00:00:00Z,HUM,3.0,1955,88.0,A,C,MS
12,PAL9192,1991-11-05T00:00:00Z,HUM,4.0,415,87.0,P,E,FS
13,PAL9192,1991-11-05T00:00:00Z,HUM,4.0,415,87.0,P,E,FS
14,PAL9192,1991-11-05T00:00:00Z,HUM,3.0,422,87.0,W,E,U
15,PAL9192,1991-11-05T00:00:00Z,HUM,2.0,744,87.0,P,C,MS
16,PAL9192,1991-11-05T00:00:00Z,HUM,2.0,757,87.0,P,E,MS
17,PAL9192,1991-11-05T00:00:00Z,HUM,2.1,806,87.0,W,U,U
18,PAL9192,1991-11-05T00:00:00Z,HUM,2.0,924,87.0,P,E,FS
19,PAL9192,1991-11-05T00:00:00Z,TOR,11.0,1239,88.0,P,E,MS
20,PAL9192,1991-11-05T00:00:00Z,HUM,2.1,1279,88.0,P,E,FS
21,PAL9192,1991-11-05T00:00:00Z,HUM,3.0,1567,88.0,P,E,U
22,PAL9192,1991-11-05T00:00:00Z,HUM,3.0,1836,88.0,W,E,U
23,PAL9192,1991-11-05T00:00:00Z,HUM,4.0,1837,88.0,P,E,FS
24,PAL9192,1991-11-05T00:00:00Z,HUM,4.0,1837,88.0,P,E,FS
25,PAL9192,1991-11-05T00:00:00Z,HUM,2.1,1885,88.0,P,C,FS
26,PAL9192,1991-11-05T00:00:00Z,HUM,3.0,1922,88.0,W,E,U
27,PAL9192,1991-11-07T00:00:00Z,HUM,4.0,415,87.0,P,E,FS
28,PAL9192,1991-11-07T00:00:00Z,HUM,4.0,415,87.0,P,E,FS
29,PAL9192,1991-11-07T00:00:00Z,HUM,3.0,422,87.0,P,E,MS
30,PAL9192,1991-11-07T00:00:00Z,HUM,2.0,744,87.0,P,C,MS
31,PAL9192,1991-11-07T00:00:00Z,HUM,2.0,757,87.0,P,E,MS
32,PAL9192,1991-11-07T00:00:00Z,HUM,2.0,806,87.0,P,E,FS
33,PAL9192,1991-11-07T00:00:00Z,HUM,2.0,924,87.0,P,E,FS
34,PAL9192,1991-11-07T00:00:00Z,HUM,2.1,1027,88.0,W,E,U
35,PAL9192,1991-11-07T00:00:00Z,TOR,23.0,1239,88.0,W,E,U
36,PAL9192,1991-11-07T00:00:00Z,HUM,2.1,1279,88.0,P,E,FS
37,PAL9192,1991-11-07T00:00:00Z,HUM,3.0,1567,88.0,W,E,U
38,PAL9192,1991-11-07T00:00:00Z,TOR,20.0,1836,88.0,W,E,U
39,PAL9192,1991-11-07T00:00:00Z,HUM,4.0,1837,88.0,P,C,FS
40,PAL9192,1991-11-07T00:00:00Z,HUM,4.0,1837,88.0,P,E,FS
41,PAL9192,1991-11-07T00:00:00Z,HUM,2.1,1885,88.0,P,C,FS
42,PAL9192,1991-11-07T00:00:00Z,HUM,3.0,1922,88.0,W,E,U
43,PAL9192,1991-11-07T00:00:00Z,HUM,3.0,1955,88.0,P,E,U
44,PAL9192,1991-11-11T00:00:00Z,TOR,16.0,27,87.0,P,C,FS
45,PAL9192,1991-11-11T00:00:00Z,HUM,3.0,422,87.0,P,E,MS
46,PAL9192,1991-11-11T00:00:00Z,HUM,2.0,744,87.0,P,C,MS
47,PAL9192,1991-11-11T00:00:00Z,HUM,2.0,757,87.0,P,E,MS
48,PAL9192,1991-11-11T00:00:00Z,HUM,2.0,924,87.0,P,E,FS
49,PAL9192,1991-11-11T00:00:00Z,HUM,2.0,945,87.0,A,E,U
50,PAL9192,1991-11-11T00:00:00Z,HUM,2.0,1027,88.0,P,E,U
51,PAL9192,1991-11-11T00:00:00Z,HUM,2.1,1279,88.0,P,E,FS
52,PAL9192,1991-11-11T00:00:00Z,LIT,8.0,1296,88.0,W,U,U
53,PAL9192,1991-11-11T00:00:00Z,HUM,2.0,1320,88.0,W,U,U
54,PAL9192,1991-11-11T00:00:00Z,HUM,3.0,1836,88.0,W,U,U
55,PAL9192,1991-11-11T00:00:00Z,HUM,2.1,1885,88.0,P,C,FS
56,PAL9192,1991-11-11T00:00:00Z,HUM,3.0,1922,88.0,W,U,U
57,PAL9192,1991-11-11T00:00:00Z,HUM,3.0,1955,88.0,W,U,U
58,PAL9192,1991-11-11T00:00:00Z,HUM,3.0,1967,88.0,W,U,U
59,PAL9192,1991-11-14T00:00:00Z,HUM,4.0,1837,88.0,P,E,FS
60,PAL9192,1991-11-15T00:00:00Z,HUM,3.0,422,87.0,P,E,FS
61,PAL9192,1991-11-15T00:00:00Z,HUM,2.0,744,87.0,P,C,U
62,PAL9192,1991-11-15T00:00:00Z,HUM,2.0,757,87.0,P,C,U
63,PAL9192,1991-11-15T00:00:00Z,HUM,2.0,806,87.0,P,E,MS
64,PAL9192,1991-11-15T00:00:00Z,HUM,2.0,924,87.0,U,U,U
65,PAL9192,1991-11-15T00:00:00Z,HUM,2.0,943,87.0,W,U,U
66,PAL9192,1991-11-15T00:00:00Z,HUM,2.0,943,87.0,W,U,U
67,PAL9192,1991-11-15T00:00:00Z,HUM,2.0,1027,88.0,P,E,MS
68,PAL9192,1991-11-15T00:00:00Z,HUM,3.0,1073,88.0,W,U,U
69,PAL9192,1991-11-15T00:00:00Z,HUM,2.0,1279,88.0,P,E,FS
70,PAL9192,1991-11-15T00:00:00Z,HUM,3.0,1320,88.0,W,U,U
71,PAL9192,1991-11-15T00:00:00Z,HUM,3.0,1567,88.0,W,U,U
72,PAL9192,1991-11-15T00:00:00Z,HUM,1.2,1836,88.0,P,E,FT
73,PAL9192,1991-11-15T00:00:00Z,HUM,2.1,1885,88.0,P,E,FS
74,PAL9192,1991-11-15T00:00:00Z,HUM,3.0,1922,88.0,W,U,U
75,PAL9192,1991-11-15T00:00:00Z,HUM,3.0,1955,88.0,W,U,U
76,PAL9192,1991-11-16T00:00:00Z,HUM,5.0,1073,88.0,W,U,U
77,PAL9192,1991-11-17T00:00:00Z,HUM,2.0,943,87.0,W,U,U
78,PAL9192,1991-11-17T00:00:00Z,HUM,2.0,1320,88.0,W,U,U
79,PAL9192,1991-11-18T00:00:00Z,HUM,4.0,415,87.0,P,E,FS
80,PAL9192,1991-11-18T00:00:00Z,HUM,1.2,924,87.0,W,U,U
81,PAL9192,1991-11-18T00:00:00Z,HUM,1.2,943,87.0,P,E,U
82,PAL9192,1991-11-18T00:00:00Z,HUM,1.2,943,87.0,P,U,U
83,PAL9192,1991-11-18T00:00:00Z,HUM,2.2,943,87.0,W,U,U
84,PAL9192,1991-11-18T00:00:00Z,HUM,5.0,1073,88.0,P,E,U
85,PAL9192,1991-11-18T00:00:00Z,HUM,5.0,1073,88.0,P,E,MS
86,PAL9192,1991-11-18T00:00:00Z,HUM,1.2,1836,88.0,P,E,U
87,PAL9192,1991-11-18T00:00:00Z,HUM,2.0,1864,88.0,P,E,U
88,PAL9192,1991-12-01T00:00:00Z,TOR,10.0,1839,88.0,W,U,U
89,PAL9192,1991-12-02T00:00:00Z,HUM,2.0,1274,88.0,W,U,U
90,PAL9192,1991-12-02T00:00:00Z,HUM,3.1,1274,88.0,W,U,U
91,PAL9192,1991-12-02T00:00:00Z,HUM,3.1,1274,88.0,W,U,U
92,PAL9192,1991-12-02T00:00:00Z,HUM,5.0,1523,88.0,W,U,U
93,PAL9192,1991-12-02T00:00:00Z,HUM,5.0,1523,88.0,W,U,U
94,PAL9192,1991-12-02T00:00:00Z,HUM,2.1,1885,88.0,A,U,U
95,PAL9192,1991-12-03T00:00:00Z,HUM,2.0,1274,88.0,W,U,U
96,PAL9192,1991-12-03T00:00:00Z,HUM,5.0,1322,88.0,W,U,U
97,PAL9192,1991-12-03T00:00:00Z,HUM,5.0,1322,88.0,W,U,U
98,PAL9192,1991-12-04T00:00:00Z,HUM,5.0,1497,88.0,W,U,U
99,PAL9192,1991-12-04T00:00:00Z,HUM,5.0,1497,88.0,W,U,U
100,PAL9192,1991-12-05T00:00:00Z,HUM,3.0,1497,88.0,W,U,U
101,PAL9192,1991-12-05T00:00:00Z,HUM,2.1,1523,88.0,A,E,U
102,PAL9192,1991-12-06T00:00:00Z,HUM,5.0,1322,88.0,W,U,U
103,PAL9192,1991-12-06T00:00:00Z,HUM,2.1,1523,88.0,A,E,U
104,PAL9192,1991-12-06T00:00:00Z,HUM,2.1,1839,88.0,W,U,U
105,PAL9192,1991-12-06T00:00:00Z,HUM,2.0,1839,88.0,W,U,U
106,PAL9192,1991-12-06T00:00:00Z,HUM,2.0,1839,88.0,W,U,U
107,PAL9192,1991-12-07T00:00:00Z,HUM,2.0,1320,88.0,W,U,U
108,PAL9192,1991-12-07T00:00:00Z,HUM,5.0,1322,88.0,W,U,U
109,PAL9192,1991-12-07T00:00:00Z,HUM,2.1,1523,88.0,A,E,U
110,PAL9192,1991-12-09T00:00:00Z,HUM,2.1,1523,88.0,A,E,U
111,PAL9192,1991-12-13T00:00:00Z,TOR,11.0,1329,88.0,W,U,U
112,PAL9192,1991-12-14T00:00:00Z,HUM,2.1,1523,88.0,A,E,U
113,PAL9192,1991-12-15T00:00:00Z,HUM,2.1,1523,88.0,A,E,U
114,PAL9192,1991-12-17T00:00:00Z,HUM,5.0,1239,88.0,W,U,U
115,PAL9192,1991-12-17T00:00:00Z,HUM,2.1,1523,88.0,W,U,U
116,PAL9192,1991-12-18T00:00:00Z,HUM,5.0,1497,88.0,W,U,U
117,PAL9192,1991-12-22T00:00:00Z,TOR,1.0,324,87.0,W,C,U
118,PAL9192,1991-12-23T00:00:00Z,HUM,2.0,1279,88.0,P,E,U
119,PAL9192,1991-12-24T00:00:00Z,HUM,2.0,1279,88.0,P,E,U
120,PAL9192,1991-12-25T00:00:00Z,HUM,2.0,425,87.0,P,C,U
121,PAL9192,1991-12-26T00:00:00Z,HUM,2.0,1839,88.0,W,U,U
122,PAL9192,1991-12-27T00:00:00Z,HUM,2.0,1279,88.0,P,E,U
123,PAL9192,1991-12-28T00:00:00Z,HUM,3.0,1622,88.0,W,U,U
124,PAL9192,1991-12-28T00:00:00Z,HUM,3.0,1929,88.0,W,U,U
125,PAL9192,1991-12-28T00:00:00Z,HUM,3.0,1955,88.0,P,E,U
126,PAL9192,1991-12-28T00:00:00Z,HUM,2.1,2837,89.0,W,U,U
127,PAL9192,1991-12-29T00:00:00Z,TOR,17.0,1073,88.0,W,U,U
128,PAL9192,1991-12-29T00:00:00Z,HUM,4.0,2866,89.0,W,U,U
129,PAL9192,1991-12-30T00:00:00Z,HUM,2.0,710,87.0,W,E,U
130,PAL9192,1991-12-30T00:00:00Z,HUM,2.1,803,87.0,W,U,U
131,PAL9192,1991-12-30T00:00:00Z,TOR,15.0,1073,88.0,A,U,U
132,PAL9192,1991-12-30T00:00:00Z,HUM,2.2,1320,88.0,W,U,U
133,PAL9192,1991-12-30T00:00:00Z,HUM,3.0,1348,88.0,W,U,U
134,PAL9192,1991-12-30T00:00:00Z,HUM,3.0,1922,88.0,W,U,U
135,PAL9192,1991-12-30T00:00:00Z,HUM,3.0,1955,88.0,W,U,U
136,PAL9192,1991-12-31T00:00:00Z,HUM,2.1,803,87.0,W,U,U
137,PAL9192,1991-12-31T00:00:00Z,HUM,5.0,1047,88.0,W,U,U
138,PAL9192,1991-12-31T00:00:00Z,HUM,2.0,1279,88.0,W,U,U
139,PAL9192,1991-12-31T00:00:00Z,HUM,5.0,1288,88.0,W,U,U
140,PAL9192,1991-12-31T00:00:00Z,HUM,3.1,1529,88.0,W,U,U
141,PAL9192,1991-12-31T00:00:00Z,HUM,5.0,1622,88.0,W,U,U
142,PAL9192,1991-12-31T00:00:00Z,HUM,4.0,1837,88.0,P,E,U
143,PAL9192,1991-12-31T00:00:00Z,HUM,2.1,1885,88.0,P,E,U
144,PAL9192,1991-12-31T00:00:00Z,HUM,3.0,1929,88.0,P,C,U
145,PAL9192,1992-01-01T00:00:00Z,HUM,2.0,803,87.0,W,U,U
146,PAL9192,1992-01-01T00:00:00Z,TOR,15.0,1073,88.0,P,E,U
147,PAL9192,1992-01-01T00:00:00Z,HUM,5.0,1288,88.0,W,U,U
148,PAL9192,1992-01-01T00:00:00Z,HUM,2.0,1320,88.0,A,C,U
149,PAL9192,1992-01-01T00:00:00Z,HUM,3.0,1922,88.0,A,E,U
150,PAL9192,1992-01-03T00:00:00Z,HUM,2.1,254,87.0,W,E,U
151,PAL9192,1992-01-03T00:00:00Z,HUM,5.0,1228,88.0,P,E,U
152,PAL9192,1992-01-03T00:00:00Z,HUM,5.0,1322,88.0,W,U,U
153,PAL9192,1992-01-03T00:00:00Z,HUM,5.0,1329,88.0,W,U,U
154,PAL9192,1992-01-03T00:00:00Z,HUM,2.2,1501,88.0,W,U,U
155,PAL9192,1992-01-03T00:00:00Z,HUM,5.0,1622,88.0,W,U,U
156,PAL9192,1992-01-03T00:00:00Z,HUM,4.0,1837,88.0,P,U,U
157,PAL9192,1992-01-03T00:00:00Z,HUM,3.0,1955,88.0,P,E,U
158,PAL9192,1992-01-03T00:00:00Z,HUM,2.2,2238,89.0,W,U,U
159,PAL9192,1992-01-03T00:00:00Z,HUM,4.0,2866,89.0,W,U,U
160,PAL9192,1992-01-05T00:00:00Z,HUM,2.0,425,87.0,P,C,U
161,PAL9192,1992-01-05T00:00:00Z,HUM,2.1,803,87.0,W,U,U
162,PAL9192,1992-01-05T00:00:00Z,HUM,2.0,1027,88.0,W,C,U
163,PAL9192,1992-01-05T00:00:00Z,HUM,2.0,1032,88.0,W,C,U
164,PAL9192,1992-01-05T00:00:00Z,HUM,5.0,1322,88.0,P,E,U
165,PAL9192,1992-01-05T00:00:00Z,HUM,5.0,1329,88.0,P,E,U
166,PAL9192,1992-01-05T00:00:00Z,HUM,3.0,1424,88.0,P,E,U
167,PAL9192,1992-01-05T00:00:00Z,HUM,5.0,1622,88.0,W,U,U
168,PAL9192,1992-01-05T00:00:00Z,HUM,1.2,1836,88.0,W,U,U
169,PAL9192,1992-01-05T00:00:00Z,HUM,2.0,1839,88.0,P,C,U
170,PAL9192,1992-01-05T00:00:00Z,TOR,15.0,1873,88.0,W,U,U
171,PAL9192,1992-01-05T00:00:00Z,HUM,2.1,1885,88.0,P,E,U
172,PAL9192,1992-01-05T00:00:00Z,HUM,3.0,1955,88.0,P,E,U
173,PAL9192,1992-01-09T00:00:00Z,HUM,2.1,803,87.0,W,U,U
174,PAL9192,1992-01-09T00:00:00Z,HUM,2.0,943,87.0,W,U,U
175,PAL9192,1992-01-09T00:00:00Z,HUM,2.0,1027,88.0,W,U,U
176,PAL9192,1992-01-09T00:00:00Z,HUM,2.1,1320,88.0,W,U,U
177,PAL9192,1992-01-09T00:00:00Z,HUM,3.0,1332,88.0,P,E,U
178,PAL9192,1992-01-09T00:00:00Z,HUM,5.0,1353,88.0,P,E,U
179,PAL9192,1992-01-09T00:00:00Z,HUM,2.0,1529,88.0,W,U,U
180,PAL9192,1992-01-09T00:00:00Z,HUM,3.0,1929,88.0,P,C,U
181,PAL9192,1992-01-09T00:00:00Z,HUM,5.0,2167,89.0,P,E,U
182,PAL9192,1992-01-09T00:00:00Z,HUM,4.0,2887,89.0,A,E,U
183,PAL9192,1992-01-11T00:00:00Z,HUM,4.0,415,87.0,P,U,U
184,PAL9192,1992-01-11T00:00:00Z,HUM,4.0,1227,88.0,P,U,U
185,PAL9192,1992-01-11T00:00:00Z,HUM,2.0,1284,88.0,W,U,U
186,PAL9192,1992-01-11T00:00:00Z,HUM,4.0,1296,88.0,W,U,U
187,PAL9192,1992-01-11T00:00:00Z,HUM,5.0,1329,88.0,P,U,MS
188,PAL9192,1992-01-11T00:00:00Z,HUM,3.0,1332,88.0,W,U,U
189,PAL9192,1992-01-11T00:00:00Z,HUM,5.0,1340,88.0,A,U,U
190,PAL9192,1992-01-11T00:00:00Z,HUM,5.0,1395,88.0,W,U,U
191,PAL9192,1992-01-11T00:00:00Z,HUM,2.2,1523,88.0,W,U,U
192,PAL9192,1992-01-11T00:00:00Z,HUM,3.0,1598,88.0,W,U,U
193,PAL9192,1992-01-11T00:00:00Z,HUM,2.2,1660,88.0,W,U,U
194,PAL9192,1992-01-11T00:00:00Z,HUM,2.2,1885,88.0,W,U,U
195,PAL9192,1992-01-11T00:00:00Z,HUM,3.0,1955,88.0,P,E,U
196,PAL9192,1992-01-12T00:00:00Z,HUM,2.0,1027,88.0,W,U,U
197,PAL9192,1992-01-12T00:00:00Z,HUM,3.1,1047,88.0,W,U,U
198,PAL9192,1992-01-12T00:00:00Z,HUM,3.1,1424,88.0,W,U,U
199,PAL9192,1992-01-12T00:00:00Z,HUM,3.1,1497,88.0,A,E,U
200,PAL9192,1992-01-12T00:00:00Z,HUM,3.1,1567,88.0,W,U,U
201,PAL9192,1992-01-12T00:00:00Z,HUM,2.2,1660,88.0,W,U,U
202,PAL9192,1992-01-12T00:00:00Z,HUM,3.1,2887,89.0,W,U,U
203,PAL9192,1992-01-13T00:00:00Z,HUM,4.0,415,87.0,P,U,U
204,PAL9192,1992-01-13T00:00:00Z,HUM,3.1,1037,88.0,W,U,U
205,PAL9192,1992-01-13T00:00:00Z,HUM,2.2,1885,88.0,W,U,U
206,PAL9192,1992-01-13T00:00:00Z,HUM,3.0,1955,88.0,P,U,U
207,PAL9192,1992-01-14T00:00:00Z,HUM,1.2,1523,88.0,P,U,U
208,PAL9192,1992-01-15T00:00:00Z,HUM,2.1,710,87.0,W,U,U
209,PAL9192,1992-01-15T00:00:00Z,HUM,2.1,806,87.0,W,U,U
210,PAL9192,1992-01-15T00:00:00Z,HUM,2.1,943,87.0,P,E,U
211,PAL9192,1992-01-15T00:00:00Z,HUM,2.0,1032,88.0,W,U,U
212,PAL9192,1992-01-15T00:00:00Z,HUM,3.0,1332,88.0,W,U,U
213,PAL9192,1992-01-15T00:00:00Z,HUM,3.0,1386,88.0,W,U,U
214,PAL9192,1992-01-15T00:00:00Z,HUM,3.0,1601,88.0,W,U,U
215,PAL9192,1992-01-15T00:00:00Z,HUM,3.0,1786,88.0,W,U,U
216,PAL9192,1992-01-15T00:00:00Z,HUM,2.0,1864,88.0,W,U,U
217,PAL9192,1992-01-15T00:00:00Z,HUM,2.0,2238,89.0,W,U,U
218,PAL9192,1992-01-19T00:00:00Z,HUM,2.1,803,87.0,W,U,U
219,PAL9192,1992-01-19T00:00:00Z,HUM,3.1,1047,88.0,W,U,U
220,PAL9192,1992-01-19T00:00:00Z,HUM,2.1,1320,88.0,W,U,U
221,PAL9192,1992-01-19T00:00:00Z,HUM,5.0,1329,88.0,W,U,U
222,PAL9192,1992-01-19T00:00:00Z,HUM,5.0,1332,88.0,W,U,U
223,PAL9192,1992-01-19T00:00:00Z,HUM,5.0,1353,88.0,W,U,U
224,PAL9192,1992-01-19T00:00:00Z,HUM,3.1,1386,88.0,W,U,U
225,PAL9192,1992-01-19T00:00:00Z,HUM,3.0,1497,88.0,P,E,U
226,PAL9192,1992-01-19T00:00:00Z,HUM,5.0,1786,88.0,W,U,U
227,PAL9192,1992-01-19T00:00:00Z,HUM,3.0,1931,88.0,W,U,U
228,PAL9192,1992-01-19T00:00:00Z,HUM,4.0,2866,89.0,W,U,U
229,PAL9192,1992-01-19T00:00:00Z,HUM,3.0,2887,89.0,W,U,U
230,PAL9192,1992-01-19T00:00:00Z,HUM,4.0,2891,89.0,W,U,U
231,PAL9192,1992-01-19T00:00:00Z,HUM,3.1,2891,89.0,W,U,U
232,PAL9192,1992-01-24T00:00:00Z,HUM,3.0,422,87.0,A,E,U
233,PAL9192,1992-01-24T00:00:00Z,HUM,2.0,710,87.0,A,E,FS
234,PAL9192,1992-01-24T00:00:00Z,HUM,2.2,803,87.0,P,E,MS
235,PAL9192,1992-01-24T00:00:00Z,HUM,2.0,943,87.0,W,U,U
236,PAL9192,1992-01-24T00:00:00Z,HUM,3.1,1386,88.0,A,E,U
237,PAL9192,1992-01-24T00:00:00Z,HUM,1.2,1529,88.0,A,E,U
238,PAL9192,1992-01-24T00:00:00Z,HUM,4.0,1598,88.0,P,E,FS
239,PAL9192,1992-01-24T00:00:00Z,HUM,3.1,1660,88.0,A,E,U
240,PAL9192,1992-01-24T00:00:00Z,HUM,3.1,1871,88.0,A,E,U
241,PAL9192,1992-01-24T00:00:00Z,HUM,3.0,1922,88.0,A,E,U
242,PAL9192,1992-01-24T00:00:00Z,HUM,5.0,2891,89.0,A,E,U
243,PAL9192,1992-01-26T00:00:00Z,HUM,2.0,744,87.0,P,U,U
244,PAL9192,1992-01-26T00:00:00Z,HUM,4.0,1386,88.0,W,U,U
245,PAL9192,1992-01-26T00:00:00Z,HUM,5.0,1790,88.0,W,U,U
246,PAL9192,1992-01-30T00:00:00Z,HUM,2.0,710,87.0,W,U,U
247,PAL9192,1992-01-30T00:00:00Z,HUM,2.0,744,87.0,A,U,U
248,PAL9192,1992-01-30T00:00:00Z,HUM,2.0,806,87.0,W,U,U
249,PAL9192,1992-02-12T00:00:00Z,HUM,5.0,924,87.0,W,U,U
250,PAL9192,1992-02-12T00:00:00Z,HUM,2.0,1320,88.0,W,U,U
251,PAL9192,1992-02-12T00:00:00Z,HUM,2.0,3524,90.0,A,U,U
252,PAL9293,1992-10-13T00:00:00Z,HUM,2.1,1320,88.0,W,E,MS
253,PAL9293,1992-10-15T00:00:00Z,HUM,3.0,1601,88.0,A,E,U
254,PAL9293,1992-10-18T00:00:00Z,HUM,5.0,1329,88.0,P,C,MS
255,PAL9293,1992-10-18T00:00:00Z,HUM,3.0,1601,88.0,A,E,U
256,PAL9293,1992-10-19T00:00:00Z,HUM,5.0,1340,88.0,W,E,FS
257,PAL9293,1992-10-19T00:00:00Z,HUM,3.0,1601,88.0,P,E,U
258,PAL9293,1992-10-22T00:00:00Z,HUM,2.0,896,87.0,A,E,FS
259,PAL9293,1992-10-22T00:00:00Z,HUM,2.0,1279,88.0,W,E,U
260,PAL9293,1992-10-22T00:00:00Z,HUM,2.1,1320,88.0,W,E,FS
261,PAL9293,1992-10-22T00:00:00Z,HUM,5.0,1329,88.0,P,C,MS
262,PAL9293,1992-10-22T00:00:00Z,HUM,5.0,1340,88.0,A,E,FS
263,PAL9293,1992-10-22T00:00:00Z,HUM,3.0,1601,88.0,P,U,U
264,PAL9293,1992-10-22T00:00:00Z,HUM,4.0,1685,88.0,W,E,U
265,PAL9293,1992-10-22T00:00:00Z,HUM,4.0,1837,88.0,W,E,MS
266,PAL9293,1992-10-22T00:00:00Z,HUM,2.1,1885,88.0,P,U,FS
267,PAL9293,1992-10-24T00:00:00Z,HUM,2.1,1885,88.0,P,U,FS
268,PAL9293,1992-10-25T00:00:00Z,HUM,2.0,896,87.0,W,C,FS
269,PAL9293,1992-10-25T00:00:00Z,HUM,5.0,1115,88.0,W,E,FS
270,PAL9293,1992-10-25T00:00:00Z,HUM,2.1,1320,88.0,P,U,MS
271,PAL9293,1992-10-25T00:00:00Z,HUM,2.2,1322,88.0,W,E,U
272,PAL9293,1992-10-25T00:00:00Z,HUM,5.0,1340,88.0,P,E,FS
273,PAL9293,1992-10-25T00:00:00Z,HUM,3.0,1785,88.0,W,E,U
274,PAL9293,1992-10-25T00:00:00Z,HUM,3.0,1929,88.0,A,C,U
275,PAL9293,1992-10-26T00:00:00Z,HUM,3.0,422,87.0,W,E,U
276,PAL9293,1992-10-26T00:00:00Z,HUM,2.0,896,87.0,P,E,FS
277,PAL9293,1992-10-26T00:00:00Z,HUM,2.1,1320,88.0,P,U,MS
278,PAL9293,1992-10-26T00:00:00Z,HUM,3.0,1322,88.0,A,U,U
279,PAL9293,1992-10-26T00:00:00Z,HUM,5.0,1329,88.0,P,U,MS
280,PAL9293,1992-10-26T00:00:00Z,HUM,5.0,1340,88.0,P,U,FS
281,PAL9293,1992-10-26T00:00:00Z,HUM,3.0,1601,88.0,P,E,U
282,PAL9293,1992-10-26T00:00:00Z,HUM,4.0,1837,88.0,P,U,MS
283,PAL9293,1992-10-27T00:00:00Z,HUM,3.0,422,87.0,W,E,U
284,PAL9293,1992-10-27T00:00:00Z,HUM,2.1,1320,91.0,P,E,MS
285,PAL9293,1992-10-27T00:00:00Z,HUM,3.0,1497,88.0,W,E,U
286,PAL9293,1992-10-27T00:00:00Z,HUM,4.0,1837,88.0,P,U,MS
287,PAL9293,1992-10-27T00:00:00Z,HUM,2.1,1885,91.0,P,E,FS
288,PAL9293,1992-10-28T00:00:00Z,HUM,3.0,422,87.0,W,E,U
289,PAL9293,1992-10-28T00:00:00Z,HUM,2.0,943,87.0,A,E,U
290,PAL9293,1992-10-28T00:00:00Z,HUM,4.0,1115,88.0,P,C,FS
291,PAL9293,1992-10-28T00:00:00Z,HUM,2.0,1279,88.0,P,E,MS
292,PAL9293,1992-10-28T00:00:00Z,HUM,4.0,1288,88.0,W,E,U
293,PAL9293,1992-10-28T00:00:00Z,HUM,2.1,1320,88.0,P,E,MS
294,PAL9293,1992-10-28T00:00:00Z,HUM,4.0,1329,88.0,P,C,MS
295,PAL9293,1992-10-28T00:00:00Z,HUM,3.0,1332,88.0,W,E,U
296,PAL9293,1992-10-28T00:00:00Z,HUM,4.0,1340,88.0,P,C,FS
297,PAL9293,1992-10-28T00:00:00Z,HUM,3.0,1601,88.0,P,E,U
298,PAL9293,1992-10-28T00:00:00Z,HUM,4.0,1790,88.0,P,C,U
299,PAL9293,1992-10-28T00:00:00Z,HUM,4.0,1837,88.0,P,C,MS
300,PAL9293,1992-10-28T00:00:00Z,HUM,2.1,1885,88.0,P,E,FS
301,PAL9293,1992-10-28T00:00:00Z,HUM,3.0,1929,88.0,P,U,FS
302,PAL9293,1992-10-28T00:00:00Z,HUM,3.0,1931,88.0,W,E,U
303,PAL9293,1992-10-29T00:00:00Z,HUM,3.0,422,87.0,A,E,U
304,PAL9293,1992-10-29T00:00:00Z,HUM,2.0,710,87.0,W,E,U
305,PAL9293,1992-10-29T00:00:00Z,HUM,2.0,803,87.0,W,E,U
306,PAL9293,1992-10-29T00:00:00Z,HUM,2.0,1320,88.0,P,E,MS
307,PAL9293,1992-10-29T00:00:00Z,HUM,3.0,1332,88.0,A,E,U
308,PAL9293,1992-10-29T00:00:00Z,HUM,3.0,1601,88.0,W,E,U
309,PAL9293,1992-10-29T00:00:00Z,HUM,2.0,1885,88.0,P,E,FS
310,PAL9293,1992-10-29T00:00:00Z,HUM,3.0,1931,88.0,A,E,U
311,PAL9293,1992-10-30T00:00:00Z,HUM,3.0,422,87.0,W,E,U
312,PAL9293,1992-10-30T00:00:00Z,HUM,2.0,943,87.0,P,E,U
313,PAL9293,1992-10-30T00:00:00Z,HUM,5.0,1115,88.0,P,C,U
314,PAL9293,1992-10-30T00:00:00Z,HUM,5.0,1288,88.0,A,E,U
315,PAL9293,1992-10-30T00:00:00Z,HUM,2.0,1320,88.0,P,E,MS
